0;1;2;3;4;5;6;7;8;9;10;11;12
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
19/08/2025 6:40:14;0,20;3,20;3,30;35,20;42,93;2,71;40,59;30,06;0,00;40,37;27,32;284,56
